StudentRef,Historical_GPA_mean,Historical_GPA_std,Historical_GPA_min,Historical_GPA_max,Historical_CGPA_mean,Historical_CGPA_std,Historical_CGPA_min,Historical_CGPA_max,Historical_CGPA_last,Historical_courses_taken,Historical_credits,Historical_A_pct,Historical_B_pct,Historical_C_pct,Historical_Fail_pct,GPA_Slope,Semesters_completed,Semester_to_predict,Final_CGPA,On_Probation,Gender,Nationality,Offer type,Financial_Aid_Need,Admission Year,International
ANON_001392,1.36,0.3158322339470751,1.0,2.0,1.4512,0.1616663230236897,1.25,1.7,1.67,25,23.5,4.0,8.0,24.0,64.0,-0.1089743589743592,2.0,3.0,1.59,1,F,Country0,Enrolled,Yes,2019-2020,0
ANON_000036,3.652647058823529,0.2531894586288779,3.25,4.0,3.513823529411764,0.1558945779351867,3.25,3.66,3.66,34,32.5,55.88235294117647,38.23529411764706,5.88235294117647,0.0,0.1405882352941181,2.0,3.0,3.38,0,F,Country5,Enrolled,Yes,2018-2019,1
ANON_001862,3.25,0.0,3.25,3.25,3.25,0.0,3.25,3.25,3.25,4,4.0,25.0,50.0,25.0,0.0,0.8124999999999998,2.0,3.0,3.24,0,F,Country0,Enrolled,No,2024-2025,0
ANON_000662,2.8715625,0.4959780781771087,2.28,3.56,3.0725,0.2434032893991422,2.82,3.56,3.56,32,30.0,15.625,56.25,9.375,18.75,0.0466801619433196,2.0,3.0,2.96,0,M,Country0,Enrolled,Yes,2020-2021,0
ANON_002137,2.9399999999999995,0.2261710267327213,2.5,3.22,3.054193548387096,0.1182024871015379,2.92,3.22,3.22,31,29.5,16.129032258064516,48.38709677419355,25.806451612903224,9.67741935483871,-0.1523504273504273,2.0,3.0,2.94,0,F,Country18,Enrolled,No,2020-2021,1
ANON_001775,0.9633333333333332,0.5487396026487895,0.25,1.5,0.6966666666666667,0.3667382850166719,0.25,1.23,0.91,12,11.0,0.0,0.0,8.333333333333332,91.66666666666666,-0.5933333333333332,2.0,3.0,1.16,1,F,Country0,Enrolled,No,2021-2022,0
ANON_000977,2.855294117647059,0.452715661964809,2.5,3.63,2.679411764705882,0.076360214463693,2.55,2.75,2.55,17,16.5,11.76470588235294,52.94117647058824,23.52941176470588,11.76470588235294,1.4276470588235295,1.0,2.0,2.83,0,F,Country0,Enrolled,No,2019-2020,0
ANON_001571,2.5851351351351357,0.4278604498718764,1.78,3.3,2.693243243243243,0.1050411044954956,2.48,2.85,2.71,37,34.0,5.405405405405405,43.24324324324324,37.83783783783784,13.513513513513514,-0.549255952380952,2.0,3.0,2.68,0,F,Country38,Enrolled,No,2021-2022,1
ANON_001933,2.946451612903225,0.4544340684638918,2.13,3.5,2.653225806451613,0.2785604314659472,2.13,3.0,3.0,31,29.5,16.129032258064516,45.16129032258064,35.483870967741936,3.225806451612903,-0.46235294117647,2.0,3.0,2.89,0,F,Country0,Enrolled,No,2021-2022,0
ANON_000738,3.342105263157895,0.0544241518454221,3.25,3.39,3.273684210526316,0.0464531456076129,3.22,3.34,3.22,19,17.0,26.31578947368421,63.1578947368421,10.526315789473683,0.0,1.6710526315789471,1.0,2.0,3.29,0,M,Country3,Withdrawn,No,2018-2019,1
ANON_000191,1.8633333333333333,0.405577062496375,1.2,2.22,2.105,0.243346237497825,1.63,2.35,2.23,24,22.5,0.0,8.333333333333332,50.0,41.66666666666667,-0.6114285714285728,2.0,3.0,2.19,0,M,Country0,Enrolled,No,2022-2023,0
ANON_000919,2.944324324324324,0.5401262225964745,2.0,3.6,2.692432432432433,0.2637592063206874,2.29,3.0,3.0,37,35.5,24.324324324324326,40.54054054054054,21.62162162162162,13.513513513513514,0.1057894736842111,2.0,3.0,2.62,0,M,Country0,Enrolled,Yes,2018-2019,0
ANON_000456,1.5166666666666664,0.5808396617343534,0.75,2.36,1.8073333333333328,0.4415016173933223,0.75,2.15,1.86,30,28.5,3.333333333333333,10.0,30.0,56.66666666666666,-0.5692307692307694,2.0,3.0,2.07,0,M,Country0,Enrolled,No,2021-2022,0
ANON_001417,3.4725,1.1461914494139611,0.0,4.0,3.850625,0.0646547905068438,3.75,3.94,3.92,32,30.0,71.875,21.875,3.125,3.125,0.9512550607287454,2.0,3.0,3.75,0,F,Country2,Enrolled,Yes,2021-2022,1
ANON_000675,3.251714285714286,0.2809698090782093,2.75,3.56,3.073714285714286,0.1895829123952602,2.75,3.29,3.28,35,32.5,20.0,57.14285714285714,22.857142857142858,0.0,-0.0424183006535945,2.0,3.0,3.25,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_000760,3.0408571428571425,0.2029542317077109,2.67,3.33,3.0948571428571428,0.0855216322332071,3.0,3.25,3.1,35,33.5,8.571428571428571,68.57142857142857,20.0,2.857142857142857,-0.0237500000000006,2.0,3.0,3.08,0,M,Country3,Enrolled,No,2019-2020,1
ANON_002138,3.2816666666666667,0.3955673512965455,2.75,3.8,3.065,0.2262286714028659,2.75,3.28,3.27,18,17.5,33.33333333333333,50.0,16.666666666666664,0.0,1.6408333333333325,1.0,2.0,3.31,0,M,Country0,Enrolled,No,2018-2019,0
ANON_001968,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,4,4.0,0.0,75.0,25.0,0.0,0.7499999999999997,2.0,3.0,2.71,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_000728,2.510625,0.4092316758464929,1.63,3.0,2.461875,0.3524699712672859,1.63,2.74,2.67,32,30.5,0.0,50.0,37.5,12.5,-0.3112698412698415,2.0,3.0,2.75,0,F,Country0,Enrolled,No,2021-2022,0
ANON_002023,2.93175,1.600228969994687,0.0,3.83,3.78225,0.0065973965339095,3.77,3.79,3.78,40,33.0,55.00000000000001,45.0,0.0,0.0,-1.3411999999999995,2.0,3.0,3.76,0,F,Country9,Enrolled,Yes,2020-2021,1
ANON_001399,2.13,0.0,2.13,2.13,2.13,0.0,2.13,2.13,2.13,4,4.0,0.0,25.0,50.0,25.0,0.5324999999999998,2.0,3.0,2.32,0,M,Country27,Enrolled,Yes,2024-2025,1
ANON_000412,3.2011764705882357,0.2938512028421268,2.78,3.5,3.226470588235294,0.0650904348263426,3.13,3.28,3.27,17,16.5,29.411764705882355,47.05882352941176,23.52941176470588,0.0,1.6005882352941176,1.0,2.0,3.28,0,M,Country0,Enrolled,Yes,2018-2019,0
ANON_001098,3.768823529411765,0.2152625557649042,3.33,4.0,3.745588235294118,0.0662955355903825,3.64,3.88,3.78,34,32.5,64.70588235294117,35.294117647058826,0.0,0.0,-0.1536111111111117,2.0,3.0,3.64,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_001516,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,5,5.0,20.0,60.0,0.0,20.0,0.75,2.0,3.0,2.97,0,M,Country0,Enrolled,Yes,2024-2025,0
ANON_001649,2.5625,0.440352942860286,1.95,3.22,2.7608333333333337,0.1963142524481748,2.59,3.22,2.67,36,33.0,8.333333333333332,38.88888888888889,33.33333333333333,19.444444444444446,0.0100000000000002,2.0,3.0,2.78,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_001524,2.805555555555556,0.4588460335882642,2.11,3.5,2.743055555555556,0.1886617448457793,2.6,3.17,2.67,36,33.0,5.555555555555555,61.11111111111112,27.77777777777778,5.555555555555555,0.3809523809523805,2.0,3.0,2.84,0,M,Country0,Enrolled,No,2020-2021,0
ANON_000825,3.327826086956521,0.1812320592183887,3.0,3.5,3.2304347826086954,0.1494985029073585,3.0,3.39,3.39,23,22.0,13.043478260869565,82.6086956521739,4.3478260869565215,0.0,0.0201587301587296,2.0,3.0,3.35,0,F,Country0,Enrolled,No,2022-2023,0
ANON_001839,2.5,0.0,2.5,2.5,2.5,0.0,2.5,2.5,2.5,4,4.0,50.0,0.0,25.0,25.0,0.6249999999999998,2.0,3.0,3.0,0,M,Country0,Failed,Yes,2024-2025,0
ANON_000616,3.052916666666667,0.316564151980038,2.78,3.5,3.2633333333333336,0.1241200914495685,3.12,3.44,3.21,24,22.0,4.166666666666666,75.0,12.5,8.333333333333332,-0.2435714285714289,2.0,3.0,3.09,0,F,Country0,Enrolled,No,2022-2023,0
ANON_000114,2.4717073170731707,0.403837234780452,1.9,3.11,2.5421951219512198,0.1010077273064281,2.38,2.76,2.53,41,38.0,0.0,46.34146341463415,36.58536585365854,17.073170731707318,0.1576794258373202,2.0,3.0,2.79,0,M,Country0,Enrolled,No,2019-2020,0
ANON_000417,2.945217391304348,0.1309708352412646,2.75,3.1,2.876086956521738,0.0795863813404131,2.75,2.96,2.96,23,22.0,8.695652173913043,69.56521739130434,17.391304347826086,4.3478260869565215,0.103492063492064,2.0,3.0,2.94,0,M,Country2,Failed,Yes,2022-2023,1
ANON_002195,2.817,0.3211310829144278,2.39,3.33,2.778333333333333,0.0756618308242547,2.7,2.88,2.88,30,28.5,10.0,53.333333333333336,26.666666666666668,10.0,-0.2158928571428581,2.0,3.0,2.78,0,F,Country0,Enrolled,No,2021-2022,0
ANON_001625,3.4646875,0.2715069579694164,3.11,3.78,3.5909375,0.1409497594088735,3.41,3.76,3.41,32,30.0,31.25,65.625,3.125,0.0,-0.058968253968254,2.0,3.0,3.41,0,M,Country0,Enrolled,No,2021-2022,0
ANON_000969,3.5513513513513506,0.2496348684931004,3.0,3.89,3.4275675675675683,0.1761849628689722,3.0,3.56,3.56,37,34.5,32.432432432432435,62.16216216216216,5.405405405405405,0.0,-0.0083823529411761,2.0,3.0,3.34,0,M,Country0,Enrolled,No,2019-2020,0
ANON_000604,2.624736842105263,0.2456820081381765,2.28,2.88,2.66421052631579,0.1325525384087249,2.55,2.88,2.56,19,17.5,5.263157894736842,36.84210526315789,52.63157894736842,5.263157894736842,-0.1483333333333338,2.0,3.0,2.47,0,F,Country18,Enrolled,No,2022-2023,1
ANON_002199,2.1928571428571426,0.103509833901353,2.06,2.28,2.310714285714285,0.05608568797478,2.25,2.38,2.25,14,13.0,0.0,7.142857142857142,64.28571428571429,28.57142857142857,-0.1355555555555553,2.0,3.0,2.36,0,F,Country0,Enrolled,No,2023-2024,0
ANON_000089,3.543529411764706,0.1502057412547282,3.38,3.75,3.556470588235294,0.1134097205087921,3.46,3.75,3.53,17,16.5,29.411764705882355,70.58823529411765,0.0,0.0,1.7717647058823536,1.0,2.0,3.45,0,M,Country0,Enrolled,Yes,2019-2020,0
ANON_000848,2.2096774193548385,0.3855773495332918,1.75,2.83,2.385483870967742,0.2042847475082664,2.17,2.69,2.17,31,29.5,3.225806451612903,25.806451612903224,32.25806451612903,38.70967741935484,-0.1886752136752141,2.0,3.0,2.27,0,M,Country0,Enrolled,No,2020-2021,0
ANON_001868,1.8094444444444444,0.5015560753614955,1.25,2.38,2.1594444444444445,0.17863772812174,1.98,2.38,1.98,18,17.0,0.0,16.666666666666664,38.88888888888889,44.44444444444444,0.041111111111111,2.0,3.0,2.06,0,M,Country17,Enrolled,Yes,2022-2023,1
ANON_002198,2.7588235294117647,0.3020813126123329,2.39,3.1,2.687058823529412,0.1483756373811784,2.5,2.87,2.82,34,32.5,0.0,58.82352941176471,35.294117647058826,5.88235294117647,0.1996527777777785,2.0,3.0,2.76,0,M,Country0,Enrolled,No,2018-2019,0
ANON_000753,3.3553333333333333,0.4065511155117023,2.75,3.73,3.111333333333333,0.2376932797495445,2.75,3.32,3.32,15,14.0,26.666666666666668,53.333333333333336,20.0,0.0,-0.0520000000000008,2.0,3.0,3.03,0,F,Country2,Enrolled,Yes,2023-2024,1
ANON_000498,3.671176470588236,0.246352355511275,3.33,4.0,3.697941176470589,0.1261499687544781,3.38,3.83,3.69,34,32.5,58.82352941176471,38.23529411764706,2.941176470588235,0.0,0.1647058823529409,2.0,3.0,3.76,0,F,Country0,Enrolled,Yes,2018-2019,0
ANON_001276,3.236842105263158,0.2261035316343905,3.0,3.5,3.3342105263157897,0.0995163743910006,3.22,3.5,3.22,19,17.0,21.052631578947366,68.42105263157895,10.526315789473683,0.0,1.6184210526315788,1.0,2.0,3.31,0,F,Country3,Enrolled,No,2018-2019,1
ANON_001325,3.791,0.1207389528563259,3.63,3.94,3.739,0.0565592376930687,3.63,3.78,3.78,20,18.0,65.0,35.0,0.0,0.0,1.8955000000000009,1.0,2.0,3.77,0,M,Country9,Enrolled,Yes,2019-2020,1
ANON_001630,3.762000000000001,0.1533508088933191,3.5,4.0,3.859428571428571,0.0554098556291237,3.76,3.94,3.76,35,32.0,62.85714285714285,37.142857142857146,0.0,0.0,-0.0700000000000001,2.0,3.0,3.83,0,M,Country0,Enrolled,Yes,2021-2022,0
ANON_000011,3.1334285714285715,0.215228235316166,2.9,3.63,3.221428571428572,0.1625195527990918,3.09,3.63,3.11,35,32.0,8.571428571428571,71.42857142857143,20.0,0.0,0.3148684210526311,2.0,3.0,3.11,0,M,Country9,Enrolled,Yes,2021-2022,1
ANON_000396,3.88,0.0,3.88,3.88,3.88,0.0,3.88,3.88,3.88,4,4.0,75.0,25.0,0.0,0.0,0.97,2.0,3.0,3.65,0,F,Country0,Enrolled,No,2024-2025,0
ANON_000284,3.564583333333333,0.1936374731669796,3.28,3.78,3.6041666666666665,0.0814497266478807,3.52,3.75,3.54,24,22.0,41.66666666666667,50.0,8.333333333333332,0.0,0.3507142857142855,2.0,3.0,3.59,0,M,Country0,Enrolled,No,2022-2023,0
ANON_002191,3.1554545454545457,0.3943617782204712,2.56,3.63,3.078181818181818,0.1124462353489696,2.92,3.22,3.22,22,21.0,18.181818181818183,63.63636363636363,13.636363636363637,4.545454545454546,-0.4176068376068379,2.0,3.0,3.06,0,F,Country0,Failed,Yes,2022-2023,0
ANON_001066,3.494736842105264,0.1434638328814242,3.39,3.75,3.586842105263158,0.0910465468000326,3.5,3.75,3.56,19,17.0,31.57894736842105,63.1578947368421,5.263157894736842,0.0,1.7473684210526312,1.0,2.0,3.47,0,M,Country0,Enrolled,No,2018-2019,0
ANON_001191,2.84516129032258,0.4819188795343184,2.13,3.33,2.654516129032258,0.2309377796388372,2.13,2.89,2.89,31,29.5,22.58064516129032,29.03225806451613,41.935483870967744,6.451612903225806,-0.4428632478632483,2.0,3.0,2.77,0,M,Country0,Enrolled,Yes,2021-2022,0
ANON_001440,3.2732258064516127,0.1949254061904056,3.0,3.5,3.1893548387096766,0.069230796801759,3.1,3.3,3.3,31,29.5,12.903225806451612,74.19354838709677,12.903225806451612,0.0,-0.0162605042016801,2.0,3.0,3.24,0,F,Country0,Enrolled,Yes,2021-2022,0
ANON_001600,2.75,0.0,2.75,2.75,2.75,0.0,2.75,2.75,2.75,4,4.0,0.0,25.0,75.0,0.0,0.6874999999999998,2.0,3.0,2.71,0,M,Country0,Enrolled,Yes,2024-2025,0
ANON_002096,3.009354838709677,1.0271317198356174,0.0,3.78,3.4348387096774187,0.099024272032734,3.3,3.59,3.52,31,29.0,25.806451612903224,61.29032258064516,12.903225806451612,0.0,0.5791452991452994,2.0,3.0,3.32,0,F,Country5,Enrolled,Yes,2021-2022,1
ANON_002095,3.4275,0.1939038014339232,3.15,3.63,3.4504999999999995,0.0341012424530559,3.41,3.5,3.41,20,18.0,25.0,70.0,5.0,0.0,1.7137500000000003,1.0,2.0,3.49,0,M,Country0,Enrolled,Yes,2019-2020,0
ANON_001450,2.7675000000000005,0.4956853309998402,2.1,3.5,3.1725,0.2003122562401012,2.97,3.5,3.26,20,18.0,10.0,50.0,30.0,10.0,1.3837500000000005,1.0,2.0,3.07,0,M,Country1,Enrolled,Yes,2019-2020,1
ANON_000690,3.5407142857142864,0.4400081168082504,2.88,3.89,3.262142857142858,0.2538981798168032,2.88,3.46,3.46,14,13.0,50.0,42.85714285714285,7.142857142857142,0.0,-0.5433333333333331,2.0,3.0,3.09,0,F,Country0,Enrolled,No,2023-2024,0
ANON_002003,2.685666666666666,0.246236266318702,2.17,2.89,2.869333333333333,0.0509180093695827,2.81,2.96,2.89,30,28.5,6.666666666666667,53.333333333333336,26.666666666666668,13.333333333333334,-0.0985972850678731,2.0,3.0,2.85,0,M,Country0,Enrolled,No,2020-2021,0
ANON_001568,3.2357142857142853,0.462197331911786,2.67,3.75,3.5,0.1640825308284734,3.4,3.75,3.4,14,13.0,42.85714285714285,28.57142857142857,28.57142857142857,0.0,0.8799999999999998,2.0,3.0,3.35,0,F,Country0,Enrolled,No,2023-2024,0
ANON_002177,3.141212121212121,0.254444954456725,2.78,3.75,3.161515151515152,0.0913140601208684,3.06,3.38,3.22,33,31.5,18.181818181818183,54.54545454545454,24.24242424242424,3.0303030303030303,-0.1139705882352938,2.0,3.0,3.14,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_002165,1.8768421052631576,0.6771247051225793,0.63,2.78,2.3447368421052643,0.1876560517039339,2.1,2.63,2.54,38,36.5,7.894736842105263,18.421052631578945,18.421052631578945,55.26315789473685,-0.021960784313725,2.0,3.0,2.19,0,F,Country7,Enrolled,Yes,2018-2019,1
ANON_000689,3.463478260869565,0.2110279752168197,3.14,3.72,3.505217391304348,0.0969943562190085,3.33,3.62,3.5,23,22.0,39.130434782608695,52.17391304347826,8.695652173913043,0.0,0.1115873015873018,2.0,3.0,3.63,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_001687,0.9166666666666666,0.8616404368553291,0.0,2.0,1.4375,0.2001419950480613,1.25,1.75,1.25,12,11.5,0.0,0.0,25.0,75.0,1.5714285714285714,2.0,3.0,1.85,1,M,Country27,Enrolled,Yes,2023-2024,1
ANON_000851,3.234666666666667,0.0958321946102118,3.15,3.38,3.2366666666666672,0.0895757194992566,3.18,3.38,3.18,15,13.5,6.666666666666667,80.0,13.333333333333334,0.0,0.021999999999999,2.0,3.0,3.18,0,M,Country0,Enrolled,No,2023-2024,0
ANON_001498,3.25774193548387,0.2342606764186619,3.06,3.75,3.1677419354838703,0.0528967344561933,3.13,3.28,3.28,31,29.5,16.129032258064516,70.96774193548387,12.903225806451612,0.0,-0.0054201680672267,2.0,3.0,3.17,0,M,Country0,Enrolled,Yes,2021-2022,0
ANON_000159,2.502173913043478,0.4574828016811038,1.72,3.0,2.6426086956521737,0.2082222892466856,2.4,3.0,2.58,23,21.5,4.3478260869565215,43.47826086956522,34.78260869565217,17.391304347826086,-0.0511904761904756,2.0,3.0,2.53,0,F,Country0,Enrolled,No,2022-2023,0
ANON_000895,1.8188888888888888,0.4163665585888366,1.38,2.17,1.7411111111111108,0.3425800798515744,1.38,2.03,2.03,9,8.5,0.0,11.11111111111111,55.55555555555556,33.33333333333333,0.7899999999999998,2.0,3.0,2.09,0,F,Country0,Enrolled,Yes,2018-2019,0
ANON_001937,2.665,0.2303886875877829,2.35,2.94,2.6995,0.0533582726777946,2.64,2.76,2.76,20,18.0,10.0,30.0,55.00000000000001,5.0,1.3325000000000005,1.0,2.0,2.74,0,M,Country0,Enrolled,Yes,2019-2020,0
ANON_000257,2.849714285714285,0.2967320609007164,2.33,3.38,2.873142857142857,0.1344875115254294,2.69,3.13,2.87,35,32.0,11.428571428571429,48.57142857142857,34.285714285714285,5.714285714285714,0.2354934210526303,2.0,3.0,2.93,0,F,Country1,Enrolled,Yes,2021-2022,1
ANON_000335,2.427419354838709,1.3275314628837376,0.78,4.0,3.286451612903225,0.6241396659247392,2.29,4.0,2.29,31,28.5,29.03225806451613,22.58064516129032,16.129032258064516,32.25806451612903,-0.0372916666666662,2.0,3.0,2.49,0,M,Country5,Enrolled,No,2021-2022,1
ANON_002179,2.725,0.5874379399845855,1.89,3.5,2.666818181818181,0.1866850253804484,2.37,2.88,2.37,22,21.0,9.090909090909092,54.54545454545454,22.727272727272727,13.636363636363637,-0.371367521367522,2.0,3.0,2.9,0,F,Country0,Enrolled,No,2022-2023,0
ANON_001039,2.408529411764706,0.5410211016606171,1.63,3.11,2.6438235294117653,0.3046808037222935,2.31,3.08,3.06,34,32.5,8.823529411764707,38.23529411764706,17.647058823529413,35.294117647058826,-0.473819444444444,2.0,3.0,2.46,0,F,Country0,Enrolled,No,2020-2021,0
ANON_000515,3.2496551724137923,0.3945927625741026,2.63,3.75,3.1096551724137926,0.2281365937738161,2.63,3.32,3.31,29,27.5,24.13793103448276,48.27586206896552,27.58620689655172,0.0,-0.3924038461538471,2.0,3.0,3.33,0,M,Country0,Enrolled,No,2021-2022,0
ANON_001348,3.029375,0.282533897481004,2.61,3.5,3.1065625,0.1725073046606731,2.97,3.5,3.04,32,30.0,9.375,68.75,18.75,3.125,0.271904761904762,2.0,3.0,2.98,0,M,Country9,Enrolled,Yes,2021-2022,1
ANON_001015,1.66,1.1652590147381705,0.57,2.75,1.98,0.8231646250902671,1.21,2.75,1.21,8,7.5,0.0,12.5,50.0,37.5,0.8300000000000001,1.0,2.0,1.16,1,F,Country0,Enrolled,No,2019-2020,0
ANON_000768,2.717826086956522,0.3948297276472379,2.25,3.17,2.5817391304347828,0.2572521256014849,2.25,2.86,2.6,23,22.0,4.3478260869565215,52.17391304347826,30.434782608695656,13.043478260869565,0.4199206349206351,2.0,3.0,2.92,0,M,Country0,Enrolled,No,2022-2023,0
ANON_002102,2.488695652173913,0.3991730582526614,2.1,3.21,2.6621739130434783,0.1855203130691214,2.46,2.97,2.46,23,22.0,8.695652173913043,21.73913043478261,52.17391304347826,17.391304347826086,-0.1719047619047615,2.0,3.0,2.62,0,F,Country17,Enrolled,Yes,2022-2023,1
ANON_000441,3.25,0.0,3.25,3.25,3.25,0.0,3.25,3.25,3.25,4,4.0,25.0,50.0,25.0,0.0,0.8124999999999998,2.0,3.0,3.32,0,M,Country0,Enrolled,Yes,2024-2025,0
ANON_001869,2.840416666666666,0.2982482066226437,2.39,3.17,2.8404166666666666,0.0522934168827718,2.76,2.9,2.86,24,22.5,4.166666666666666,50.0,41.66666666666667,4.166666666666666,0.5321428571428564,2.0,3.0,2.92,0,M,Country0,Enrolled,No,2022-2023,0
ANON_000761,3.2333333333333334,0.2620250805879904,2.75,3.6,3.2319444444444443,0.1810259562200869,2.75,3.36,3.31,36,33.0,22.22222222222222,63.888888888888886,11.11111111111111,2.7777777777777777,0.1274999999999991,2.0,3.0,3.37,0,F,Country0,Enrolled,Yes,2021-2022,0
ANON_001246,3.085652173913044,0.2338769312530246,2.78,3.38,3.0873913043478263,0.0937218996094464,2.96,3.25,2.96,23,21.5,13.043478260869565,60.86956521739131,26.08695652173913,0.0,-0.0363492063492061,2.0,3.0,3.03,0,M,Country0,Enrolled,No,2022-2023,0
ANON_001203,2.904722222222222,0.4099580892245388,2.39,3.5,2.819166666666666,0.1390657603951659,2.6,3.0,2.97,36,33.5,16.666666666666664,50.0,22.22222222222222,11.11111111111111,-0.3276470588235289,2.0,3.0,2.57,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_001803,3.2144117647058827,0.2845750811773485,2.63,3.67,3.0223529411764707,0.1584404834922854,2.63,3.17,3.17,34,32.5,23.52941176470588,58.82352941176471,14.705882352941178,2.941176470588235,0.1227083333333323,2.0,3.0,2.86,0,F,Country0,Enrolled,Yes,2019-2020,0
ANON_001123,2.7393333333333336,0.4514187087114497,2.25,3.38,2.8646666666666665,0.1678614645008431,2.64,3.14,3.06,30,28.5,6.666666666666667,53.333333333333336,23.33333333333333,16.666666666666664,-0.4572850678733036,2.0,3.0,2.75,0,M,Country0,Enrolled,No,2020-2021,0
ANON_000521,3.75,0.0,3.75,3.75,3.75,0.0,3.75,3.75,3.75,4,4.0,50.0,50.0,0.0,0.0,0.9374999999999998,2.0,3.0,3.47,0,F,Country0,Enrolled,No,2024-2025,0
ANON_000022,3.6803030303030297,0.117619217405279,3.5,3.9,3.656060606060606,0.0300976944652114,3.61,3.7,3.67,33,31.5,51.51515151515152,45.45454545454545,3.0303030303030303,0.0,-0.1400000000000003,2.0,3.0,3.69,0,M,Country0,Enrolled,No,2020-2021,0
ANON_000356,3.11,0.0,3.11,3.11,3.13,0.0,3.13,3.13,3.13,5,4.5,40.0,20.0,40.0,0.0,1.555,1.0,2.0,2.38,0,F,Country3,Enrolled,No,2022-2023,1
ANON_002231,3.638235294117647,0.146089855874064,3.33,3.78,3.667352941176471,0.0278860042586166,3.64,3.72,3.64,34,32.0,44.11764705882353,50.0,5.88235294117647,0.0,-0.1049999999999996,2.0,3.0,3.67,0,M,Country0,Enrolled,No,2020-2021,0
ANON_001277,3.958064516129032,0.0843571516367051,3.75,4.0,3.9906451612903218,0.0128932757334893,3.96,4.0,3.96,31,29.5,90.32258064516128,9.67741935483871,0.0,0.0,-0.037394957983193,2.0,3.0,3.99,0,F,Country0,Enrolled,Yes,2021-2022,0
ANON_001312,3.177142857142858,0.4844392929680958,2.7,3.7,3.380952380952381,0.2781529212844035,2.98,3.65,3.28,21,19.0,33.33333333333333,38.095238095238095,23.809523809523807,4.761904761904762,1.588571428571428,1.0,2.0,2.97,0,M,Country5,Enrolled,Yes,2019-2020,1
ANON_001635,2.6625,0.2927731699323864,2.0,3.0,2.518125,0.2378727973979696,2.0,2.7,2.7,32,30.5,0.0,56.25,31.25,12.5,-0.1720634920634922,2.0,3.0,2.56,0,F,Country0,Enrolled,No,2021-2022,0
ANON_000550,1.7684848484848483,0.978200264555146,0.0,3.0,2.2281818181818176,0.3109909016500175,1.69,2.78,2.22,33,31.5,0.0,33.33333333333333,27.27272727272727,39.39393939393939,-0.0005147058823533,2.0,3.0,2.28,0,F,Country0,Enrolled,Yes,2020-2021,0
ANON_000340,2.78,0.0,2.78,2.78,3.17,0.0,3.17,3.17,3.17,5,4.5,40.0,0.0,60.0,0.0,1.39,1.0,2.0,3.56,0,F,Country0,Enrolled,No,2020-2021,0
ANON_000431,3.4126086956521737,0.286455095502123,3.0,3.8,3.2282608695652173,0.1594208887280643,3.0,3.43,3.43,23,22.0,30.434782608695656,60.86956521739131,8.695652173913043,0.0,-0.023095238095238,2.0,3.0,3.27,0,M,Country0,Enrolled,No,2022-2023,0
ANON_000473,2.6808,0.3273112687743376,2.27,3.0,2.85,0.1002081167703827,2.75,3.0,2.75,25,23.0,4.0,56.00000000000001,32.0,8.0,-0.4403333333333339,2.0,3.0,2.83,0,M,Country0,Enrolled,Yes,2022-2023,0
ANON_000217,2.25,0.0,2.25,2.25,2.25,0.0,2.25,2.25,2.25,4,4.0,0.0,25.0,50.0,25.0,0.5624999999999998,2.0,3.0,2.68,0,F,Country0,Enrolled,Yes,2024-2025,0
ANON_000911,3.0958823529411768,0.3833355808660764,2.5,3.63,2.9423529411764706,0.1826415403565536,2.5,3.1,3.09,34,32.5,11.76470588235294,70.58823529411765,11.76470588235294,5.88235294117647,-0.1070588235294117,2.0,3.0,2.88,0,F,Country0,Enrolled,No,2019-2020,0
ANON_001227,3.332857142857143,0.3266007765252415,2.72,3.75,3.3217142857142856,0.0908614237139597,3.18,3.5,3.36,35,33.5,31.428571428571427,54.285714285714285,14.285714285714285,0.0,-0.1076797385620912,2.0,3.0,3.39,0,F,Country0,Enrolled,Yes,2018-2019,0
ANON_001961,3.0764705882352943,0.2602549141147111,2.63,3.33,3.096176470588236,0.0975460949588001,2.98,3.25,3.01,34,32.5,17.647058823529413,55.88235294117647,20.588235294117645,5.88235294117647,0.083529411764707,2.0,3.0,3.0,0,F,Country0,Enrolled,No,2018-2019,0
ANON_001011,2.7958823529411765,0.5376498671804397,2.13,3.5,2.8697058823529416,0.3135474957411739,2.13,3.17,2.9,34,32.5,5.88235294117647,58.82352941176471,23.52941176470588,11.76470588235294,0.2670588235294123,2.0,3.0,2.97,0,F,Country0,Enrolled,No,2019-2020,0
ANON_000957,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,4,4.0,25.0,25.0,50.0,0.0,0.7499999999999997,2.0,3.0,2.76,0,M,Country0,Enrolled,No,2024-2025,0
